trip_id,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,trip_distance,fare_amount,passenger_count,payment_type
2618,2024-03-30 21:40:00,2024-03-30 22:00:00,18,7,1.04,5.37,1.0,2
2619,2024-03-12 06:01:00,2024-03-12 06:19:06,10,15,4.91,14.25,1.0,1
2620,2024-03-05 00:13:00,2024-03-05 00:16:12,4,6,1.21,6.5,1.0,1
2621,2024-03-19 06:06:00,2024-03-19 06:20:21,8,1,1.94,7.78,1.0,1
2622,2024-03-19 17:34:00,2024-03-19 17:43:18,8,3,0.25,3.79,2.0,1
2623,2024-03-31 07:26:00,2024-03-31 07:53:44,6,1,3.26,10.49,1.0,1
2624,2024-03-02 19:08:00,2024-03-02 19:09:00,7,2,5.3,19.73,2.0,1
2625,2024-03-09 00:23:00,2024-03-09 00:39:39,9,5,7.16,23.61,1.0,1
2626,2024-03-29 02:42:00,2024-03-29 03:09:43,6,20,1.87,8.13,1.0,1
2627,2024-03-30 19:27:00,2024-03-30 19:44:37,7,18,5.92,16.22,2.0,1
2628,2024-03-30 22:04:00,2024-03-30 22:08:21,17,20,6.6,18.63,1.0,2
2629,2024-03-07 15:51:00,2024-03-07 16:00:03,11,7,5.67,16.74,1.0,1
2630,2024-03-18 11:40:00,2024-03-18 12:04:50,6,15,1.25,6.67,2.0,1
2631,2024-03-14 16:04:00,2024-03-14 16:21:19,11,15,1.29,6.05,1.0,1
2632,2024-03-25 22:54:00,2024-03-25 23:09:04,19,8,2.94,11.5,1.0,1
2633,2024-03-22 17:08:00,2024-03-22 17:24:55,7,6,4.69,15.28,4.0,3
2634,2024-03-27 20:41:00,2024-03-27 20:59:23,7,15,0.75,5.1,2.0,3
2635,2024-03-08 04:26:00,2024-03-08 04:29:20,9,11,3.64,13.36,2.0,2
2636,2024-03-12 06:14:00,2024-03-12 06:33:20,19,10,5.39,16.19,1.0,2
2637,2024-03-08 00:11:00,2024-03-08 00:18:51,20,15,9.85,26.46,1.0,1
2638,2024-03-20 19:44:00,2024-03-20 19:49:51,10,10,0.57,4.35,2.0,1
2639,2024-03-03 11:55:00,2024-03-03 12:42:02,7,14,4.6,14.7,1.0,1
2640,2024-03-17 20:50:00,2024-03-17 21:15:35,3,15,0.61,4.41,1.0,1
2641,2024-03-06 18:47:00,2024-03-06 19:00:45,15,8,2.54,10.8,3.0,1
2642,2024-03-07 09:58:00,2024-03-07 10:37:14,15,18,1.0,5.71,1.0,3
2643,2024-03-21 04:55:00,2024-03-21 05:07:04,12,17,1.47,6.83,2.0,2
2644,2024-03-16 19:43:00,2024-03-16 19:55:06,2,9,6.18,21.29,1.0,1
2645,2024-03-22 04:00:00,2024-03-22 04:30:32,7,11,0.91,5.56,1.0,2
2646,2024-03-29 09:22:00,2024-03-29 09:31:41,1,14,2.02,9.43,1.0,1
2647,2024-03-03 20:52:00,2024-03-03 20:54:41,5,4,4.64,14.0,1.0,2
2648,2024-03-24 12:44:00,2024-03-24 12:52:58,13,5,4.21,16.41,1.0,1
2649,2024-03-21 12:59:00,2024-03-21 13:35:42,9,20,2.85,10.99,2.0,2
2650,2024-03-05 17:18:00,2024-03-05 17:26:28,4,7,1.31,7.09,3.0,1
2651,2024-03-17 03:21:00,2024-03-17 03:34:55,13,8,2.05,8.55,2.0,1
2652,2024-03-16 01:03:00,2024-03-16 01:05:27,12,4,7.02,22.94,1.0,1
2653,2024-03-24 17:15:00,2024-03-24 17:55:38,12,3,1.84,7.18,1.0,1
2654,2024-03-24 18:24:00,2024-03-24 18:32:31,6,3,1.22,6.85,1.0,1
2655,2024-03-29 15:36:00,2024-03-29 16:03:07,14,19,5.93,19.09,1.0,1
2656,2024-03-12 22:47:00,2024-03-12 22:58:42,7,12,1.42,7.15,1.0,1
2657,2024-03-20 02:20:00,2024-03-20 02:35:33,20,8,5.31,16.82,1.0,1
2658,2024-03-31 01:42:00,2024-03-31 01:49:06,8,3,0.1,3.25,1.0,2
2659,2024-03-27 23:10:00,2024-03-27 23:21:02,5,19,4.3,16.45,1.0,1
2660,2024-03-10 04:26:00,2024-03-10 04:31:27,5,1,0.74,4.72,2.0,1
2661,2024-03-21 23:32:00,2024-03-21 23:43:52,4,14,1.71,8.44,1.0,2
2662,2024-03-16 17:35:00,2024-03-16 18:39:31,9,2,5.31,16.64,2.0,1
2663,2024-03-04 14:14:00,2024-03-04 14:26:14,8,18,1.59,6.77,1.0,2
2664,2024-03-31 00:05:00,2024-03-31 00:25:40,2,14,1.05,5.87,1.0,2
2665,2024-03-19 16:52:00,2024-03-19 16:53:02,8,12,1.15,6.61,1.0,1
2666,2024-03-28 11:51:00,2024-03-28 12:02:45,2,13,2.8,10.1,1.0,1
2667,2024-03-13 03:35:00,2024-03-13 03:42:09,17,17,4.71,17.64,1.0,1
2668,2024-03-10 02:45:00,2024-03-10 03:20:53,3,8,3.15,12.79,1.0,1
2669,2024-03-29 10:49:00,2024-03-29 10:55:11,1,9,2.66,9.86,3.0,1
2670,2024-03-03 23:42:00,2024-03-04 00:21:31,9,18,3.49,12.59,1.0,2
2671,2024-03-16 18:27:00,2024-03-16 19:04:39,2,8,1.95,8.6,1.0,2
2672,2024-03-07 20:36:00,2024-03-07 20:50:22,8,19,2.04,9.28,1.0,2
2673,2024-03-09 22:15:00,2024-03-09 22:19:21,15,7,3.74,11.36,2.0,1
2674,2024-03-28 18:24:00,2024-03-28 18:26:03,13,16,2.17,8.1,1.0,2
2675,2024-03-21 15:30:00,2024-03-21 16:11:29,16,16,4.2,12.27,1.0,1
2676,2024-03-16 05:54:00,2024-03-16 06:01:26,5,20,2.53,10.43,2.0,1
2677,2024-03-06 17:55:00,2024-03-06 18:20:00,11,9,11.96,35.29,2.0,2
2678,2024-03-02 02:07:00,2024-03-02 02:40:31,7,18,4.01,13.43,1.0,1
2679,2024-03-13 13:43:00,2024-03-13 13:53:07,12,8,1.39,6.99,3.0,2
2680,2024-03-14 01:52:00,2024-03-14 02:02:26,17,18,2.72,11.24,1.0,2
2681,2024-03-30 04:58:00,2024-03-30 05:16:38,4,20,1.76,8.43,,2
2682,2024-03-28 19:48:00,2024-03-28 20:32:00,12,2,5.55,20.14,1.0,1
2683,2024-03-15 12:01:00,2024-03-15 12:13:08,20,9,2.89,9.63,1.0,1
2684,2024-03-07 09:41:00,2024-03-07 09:52:38,17,2,5.6,19.74,1.0,1
2685,2024-03-01 02:39:00,2024-03-01 02:42:00,5,12,1.97,7.77,1.0,1
2686,2024-03-10 20:46:00,2024-03-10 21:52:00,13,10,8.18,26.7,1.0,1
2687,2024-03-07 03:40:00,2024-03-07 04:03:33,6,7,3.19,10.85,2.0,1
2688,2024-03-26 00:03:00,2024-03-26 00:27:23,14,11,8.6,24.34,1.0,1
2689,2024-03-10 22:36:00,2024-03-10 22:59:57,3,12,2.27,10.2,1.0,1
2690,2024-03-12 10:00:00,2024-03-12 10:02:06,2,2,4.42,13.44,4.0,1
2691,2024-03-02 18:16:00,2024-03-02 18:21:38,19,4,7.16,24.2,1.0,1
2692,2024-03-05 05:44:00,2024-03-05 06:40:27,10,11,4.94,14.69,1.0,1
2693,2024-03-03 08:02:00,2024-03-03 08:23:13,13,17,3.06,11.51,1.0,2
2694,2024-03-18 05:54:00,2024-03-18 06:41:07,4,20,3.1,10.2,1.0,1
2695,2024-03-11 13:52:00,2024-03-11 14:44:22,10,9,4.78,15.86,1.0,2
2696,2024-03-15 12:13:00,2024-03-15 12:53:14,17,5,0.63,5.01,1.0,1
2697,2024-03-02 13:19:00,2024-03-02 13:24:19,10,6,2.16,9.24,1.0,1
2698,2024-03-15 06:06:00,2024-03-15 06:11:50,18,19,3.01,10.32,1.0,2
2699,2024-03-23 03:59:39,2024-03-23 03:48:00,11,6,5.54,20.31,2.0,1
2700,2024-03-04 09:44:00,2024-03-04 10:06:54,20,15,3.17,12.77,1.0,1
2701,2024-03-07 11:04:00,2024-03-07 11:40:56,17,19,1.0,6.01,1.0,1
2702,2024-03-31 11:36:00,2024-03-31 12:23:27,5,9,2.56,9.49,1.0,1
2703,2024-03-06 19:29:00,2024-03-06 19:40:07,17,6,3.36,12.89,1.0,1
2704,2024-03-23 11:57:00,2024-03-23 12:31:59,18,2,6.89,22.43,1.0,1
2705,2024-03-26 08:19:00,2024-03-26 08:32:21,18,1,5.66,21.09,1.0,1
2706,2024-03-23 14:32:00,2024-03-23 14:40:42,12,2,5.97,17.14,1.0,1
2707,2024-03-13 00:05:00,2024-03-13 00:07:01,17,17,4.01,12.5,1.0,1
2708,2024-03-21 10:28:00,2024-03-21 10:46:13,16,19,6.93,23.53,2.0,1
2709,2024-03-18 10:19:00,2024-03-18 10:30:16,16,16,3.66,12.95,2.0,1
2710,2024-03-06 06:57:00,2024-03-06 07:06:52,1,4,2.82,11.27,2.0,2
2711,2024-03-19 21:11:00,2024-03-19 21:43:14,12,15,6.23,20.94,2.0,1
2712,2024-03-30 18:35:00,2024-03-30 18:36:59,11,17,2.33,10.02,1.0,3
2713,2024-03-13 16:02:00,2024-03-13 16:18:48,16,19,6.69,21.92,1.0,1
2714,2024-03-05 14:52:00,2024-03-05 15:20:22,15,9,4.98,17.46,1.0,1
2715,2024-03-14 18:31:00,2024-03-14 18:46:43,10,19,3.72,13.65,1.0,2
2716,2024-03-20 02:44:00,2024-03-20 02:51:54,15,16,6.82,23.92,1.0,2
2717,2024-03-13 20:42:00,2024-03-13 20:57:58,16,13,3.14,10.48,1.0,2
2718,2024-03-18 06:44:00,2024-03-18 07:00:31,20,1,2.21,8.52,1.0,2
2719,2024-03-01 07:35:00,2024-03-01 08:06:06,7,1,5.31,15.72,1.0,1
2720,2024-03-16 08:23:00,2024-03-16 08:45:02,5,8,4.15,16.11,1.0,1
2721,2024-03-25 16:27:00,2024-03-25 16:57:54,13,19,1.66,6.77,2.0,1
2722,2024-03-03 07:57:00,2024-03-03 08:13:33,5,3,8.4,26.08,1.0,2
2723,2024-03-21 19:05:00,2024-03-21 19:16:40,20,20,1.71,7.81,1.0,1
2724,2024-03-09 02:50:00,2024-03-09 03:16:01,5,9,2.79,9.81,2.0,2
2725,2024-03-06 15:37:00,2024-03-06 15:39:15,2,14,3.71,11.62,1.0,2
2726,2024-03-06 14:39:00,2024-03-06 14:58:26,10,8,2.46,10.61,1.0,1
2727,2024-03-01 02:57:00,2024-03-01 03:09:49,3,12,4.39,17.02,1.0,2
2728,2024-03-10 19:33:00,2024-03-10 19:49:01,6,12,0.94,5.8,1.0,1
2729,2024-03-22 14:29:00,2024-03-22 14:40:40,13,13,1.9,8.75,1.0,1
2730,2024-03-17 00:05:00,2024-03-17 00:13:09,17,10,1.95,8.37,1.0,1
2731,2024-03-20 04:34:00,2024-03-20 05:26:42,19,17,1.35,6.01,1.0,2
2732,2024-03-24 05:33:00,2024-03-24 05:48:12,11,5,7.66,21.91,2.0,1
2733,2024-03-19 22:49:00,2024-03-19 22:54:51,17,13,0.76,5.14,1.0,1
2734,2024-03-12 13:32:00,2024-03-12 13:43:18,12,3,1.07,6.18,1.0,1
2735,2024-03-27 07:01:00,2024-03-27 07:51:54,3,16,3.05,10.38,1.0,1
2736,2024-03-12 07:56:00,2024-03-12 08:22:20,9,13,1.87,7.63,1.0,1
2737,2024-03-07 01:56:00,2024-03-07 02:09:02,6,9,6.92,24.02,1.0,1
2738,2024-03-19 19:37:00,2024-03-19 19:50:01,18,20,3.66,14.17,1.0,2
2739,2024-03-17 02:21:00,2024-03-17 02:29:23,14,18,2.46,8.73,1.0,2
2740,2024-03-28 23:00:00,2024-03-28 23:08:23,4,7,2.23,7.97,1.0,1
2741,2024-03-10 02:50:00,2024-03-10 02:55:38,16,9,0.11,3.26,1.0,1
2742,2024-03-26 16:50:00,2024-03-26 17:21:55,17,13,6.66,17.83,1.0,1
2743,2024-03-04 15:00:00,2024-03-04 15:21:03,3,10,5.76,20.18,1.0,3
2744,2024-03-15 19:20:00,2024-03-15 19:24:27,12,20,1.84,7.17,1.0,1
2745,2024-03-09 10:44:00,2024-03-09 10:51:21,12,15,3.66,14.57,3.0,2
2746,2024-03-13 07:47:00,2024-03-13 08:03:36,9,18,1.72,7.44,1.0,1
2747,2024-03-01 18:53:00,2024-03-01 19:18:59,3,4,3.1,12.16,4.0,1
2748,2024-03-03 03:46:00,2024-03-03 04:00:09,7,13,4.83,14.74,1.0,3
2749,2024-03-18 03:57:00,2024-03-18 04:12:49,11,1,2.55,10.19,2.0,1
2750,2024-03-28 04:41:00,2024-03-28 04:45:02,16,1,3.42,13.05,1.0,1
2751,2024-03-12 05:33:00,2024-03-12 05:35:25,6,9,3.43,11.58,1.0,1
2752,2024-03-18 15:45:00,2024-03-18 16:14:34,17,3,1.0,5.24,1.0,2
2753,2024-03-14 04:46:00,2024-03-14 05:04:20,7,2,4.92,15.88,1.0,1
2754,2024-03-30 10:27:00,2024-03-30 10:47:41,8,20,2.36,8.23,3.0,1
2755,2024-03-08 20:11:00,2024-03-08 20:30:32,16,4,4.82,14.84,1.0,1
2756,2024-03-17 16:07:00,2024-03-17 16:21:58,5,10,5.89,19.13,1.0,1
2757,2024-03-16 19:19:00,2024-03-16 19:49:15,3,11,9.34,31.4,1.0,2
2758,2024-03-01 22:27:00,2024-03-01 22:38:59,16,10,2.33,9.92,1.0,2
2759,2024-03-14 05:43:00,2024-03-14 05:53:16,9,5,4.8,17.88,1.0,1
2760,2024-03-16 09:08:00,2024-03-16 09:50:32,11,15,7.26,24.5,1.0,1
2761,2024-03-23 16:22:00,2024-03-23 16:50:29,17,13,6.98,23.22,2.0,1
2762,2024-03-02 11:42:00,2024-03-02 11:56:04,2,15,5.65,19.18,3.0,3
2763,2024-03-05 04:24:00,2024-03-05 04:36:06,5,1,4.94,13.93,1.0,1
2764,2024-03-14 21:06:00,2024-03-14 21:15:08,12,14,3.46,11.44,1.0,1
2765,2024-03-13 05:07:00,2024-03-13 06:11:17,17,1,2.06,8.34,1.0,2
2766,2024-03-13 02:31:00,2024-03-13 02:56:08,18,5,0.5,4.14,1.0,1
2767,2024-03-21 00:31:00,2024-03-21 00:41:56,9,5,2.68,10.08,1.0,3
2768,2024-03-12 20:14:00,2024-03-12 20:41:48,11,16,3.05,11.91,1.0,1
2769,2024-03-09 22:46:00,2024-03-09 22:56:45,13,1,1.05,5.9,2.0,2
2770,2024-03-13 19:51:00,2024-03-13 19:55:20,7,20,3.31,11.74,1.0,2
2771,2024-03-13 07:16:00,2024-03-13 07:25:52,13,16,1.5,6.67,1.0,1
2772,2024-03-25 16:16:00,2024-03-25 16:35:28,11,6,1.6,7.02,1.0,2
2773,2024-03-06 00:35:00,2024-03-06 00:57:44,15,20,4.37,14.44,2.0,1
2774,2024-03-19 05:06:00,2024-03-19 05:24:30,3,6,0.7,4.71,1.0,1
2775,2024-03-24 17:55:00,2024-03-24 18:05:06,5,13,3.89,14.82,1.0,1
2776,2024-03-11 12:48:00,2024-03-11 12:50:47,16,17,7.93,24.37,1.0,2
2777,2024-03-21 11:22:00,2024-03-21 11:30:49,17,15,1.34,5.97,1.0,1
2778,2024-03-22 20:35:00,2024-03-22 20:37:28,19,12,8.05,22.65,2.0,1
2779,2024-03-30 12:14:00,2024-03-30 12:31:26,1,8,1.52,6.93,1.0,1
2780,2024-03-30 09:57:00,2024-03-30 10:08:14,7,15,1.77,8.64,1.0,1
2781,2024-03-16 01:22:00,2024-03-16 01:51:06,10,8,2.58,9.73,1.0,2
2782,2024-03-20 00:55:00,2024-03-20 01:10:38,3,7,6.66,21.9,1.0,1
2783,2024-03-02 18:28:00,2024-03-02 19:05:54,12,12,1.09,6.19,2.0,1
2784,2024-03-29 21:02:00,2024-03-29 21:09:21,18,13,2.22,8.87,4.0,1
2785,2024-03-28 17:32:00,2024-03-28 17:47:47,14,9,4.07,-5.0,1.0,1
2786,2024-03-12 19:38:00,2024-03-12 19:44:37,10,11,4.9,17.15,1.0,1
2787,2024-03-26 08:13:00,2024-03-26 08:34:30,3,3,1.6,7.77,1.0,1
2788,2024-03-29 10:10:00,2024-03-29 10:47:35,2,10,1.16,6.63,2.0,2
2789,2024-03-22 23:58:00,2024-03-23 00:05:51,20,11,2.85,11.75,2.0,1
2790,2024-03-19 20:29:00,2024-03-19 20:41:38,1,6,0.67,4.65,1.0,1
2791,2024-03-18 19:58:00,2024-03-18 20:08:42,14,7,0.9,5.61,1.0,1
2792,2024-03-20 20:15:00,2024-03-20 20:23:36,18,19,4.16,13.76,1.0,1
2793,2024-03-02 07:07:00,2024-03-02 07:42:41,14,4,2.07,9.07,1.0,2
2794,2024-03-19 00:31:00,2024-03-19 00:58:31,18,8,3.11,11.99,2.0,1
2795,2024-03-13 19:10:00,2024-03-13 19:19:40,12,2,3.23,10.88,1.0,1
2796,2024-03-27 22:49:00,2024-03-27 22:57:07,5,13,4.89,14.97,2.0,2
2797,2024-03-16 10:09:00,2024-03-16 10:21:33,19,3,2.45,10.36,1.0,2
2798,2024-03-24 03:51:00,2024-03-24 04:12:35,3,15,3.3,12.24,1.0,2
2799,2024-03-11 08:42:00,2024-03-11 08:43:00,9,11,2.97,10.43,1.0,1
2800,2024-03-30 22:29:00,2024-03-30 22:50:05,5,9,1.36,6.65,1.0,3
2801,2024-03-19 09:14:00,2024-03-19 09:37:54,4,10,5.26,15.44,2.0,1
2802,2024-03-18 17:56:00,2024-03-18 18:06:07,9,7,0.1,3.27,1.0,1
2803,2024-03-25 23:28:00,2024-03-25 23:43:00,19,5,2.73,9.62,1.0,2
2804,2024-03-03 12:22:00,2024-03-03 12:32:55,11,1,0.79,5.25,2.0,2
2805,2024-03-28 09:29:00,2024-03-28 09:57:57,14,18,0.68,5.0,1.0,1
2806,2024-03-25 17:07:00,2024-03-25 17:24:07,6,6,1.12,5.94,1.0,1
2807,2024-03-03 05:32:00,2024-03-03 06:08:54,9,11,3.52,13.47,1.0,2
2808,2024-03-26 18:53:00,2024-03-26 19:15:15,12,2,0.63,4.75,2.0,1
2809,2024-03-14 09:57:00,2024-03-14 10:04:25,18,7,4.83,17.04,1.0,2
2810,2024-03-11 10:40:00,2024-03-11 10:56:28,15,6,4.63,13.76,1.0,1
2811,2024-03-16 21:12:00,2024-03-16 21:21:37,1,14,0.52,4.37,1.0,2
2812,2024-03-10 02:08:00,2024-03-10 02:10:33,10,11,7.52,23.53,2.0,2
2813,2024-03-03 22:35:00,2024-03-03 22:41:39,20,17,6.2,17.73,1.0,2
2814,2024-03-18 10:09:00,2024-03-18 10:18:47,2,5,4.4,14.38,2.0,2
2815,2024-03-13 14:35:00,2024-03-13 14:37:25,7,15,1.68,-5.0,1.0,1
2816,2024-03-13 17:47:00,2024-03-13 18:10:29,6,13,2.25,9.62,1.0,1
2817,2024-03-18 00:15:00,2024-03-18 00:40:23,3,15,3.47,14.05,1.0,1
2818,2024-03-27 13:11:00,2024-03-27 13:21:37,14,1,2.36,9.65,2.0,2
2819,2024-03-08 20:54:00,2024-03-08 21:38:07,18,13,2.12,9.51,2.0,3
2820,2024-03-09 20:46:00,2024-03-09 21:13:00,8,2,7.05,24.86,1.0,1
2821,2024-03-25 03:45:00,2024-03-25 03:46:00,6,20,1.17,6.53,1.0,1
2822,2024-03-09 01:55:00,2024-03-09 02:29:03,11,19,4.18,12.61,1.0,2
2823,2024-03-07 05:17:00,2024-03-07 05:26:36,10,4,5.48,19.77,1.0,1
2824,2024-03-07 13:06:00,2024-03-07 13:21:21,9,10,4.69,15.25,1.0,2
2825,2024-03-08 13:03:00,2024-03-08 13:19:34,3,8,3.06,12.75,1.0,1
2826,2024-03-02 10:12:00,2024-03-02 10:40:48,2,19,0.29,3.65,2.0,2
2827,2024-03-06 09:15:00,2024-03-06 09:19:04,14,4,0.61,4.75,1.0,2
2828,2024-03-11 00:53:00,2024-03-11 01:01:29,15,19,2.84,11.19,1.0,1
2829,2024-03-07 17:03:00,2024-03-07 17:05:20,7,2,4.75,16.36,1.0,2
2830,2024-03-23 09:36:00,2024-03-23 09:53:01,9,17,4.66,14.69,1.0,2
2831,2024-03-25 12:34:00,2024-03-25 12:56:31,11,7,3.59,12.78,1.0,1
2832,2024-03-29 15:42:00,2024-03-29 16:07:57,17,20,1.73,8.46,2.0,1
2833,2024-03-06 13:37:00,2024-03-06 14:05:38,15,3,3.74,11.27,1.0,2
2834,2024-03-04 21:48:00,2024-03-04 21:58:42,9,19,0.76,5.07,1.0,2
2835,2024-03-19 11:47:00,2024-03-19 11:58:44,20,10,4.57,14.23,1.0,1
2836,2024-03-10 06:02:00,2024-03-10 06:08:04,4,10,2.82,11.32,2.0,2
2837,2024-03-05 19:10:00,2024-03-05 19:23:29,2,17,3.04,11.56,1.0,2
2838,2024-03-23 14:03:00,2024-03-23 14:08:52,14,18,1.34,6.8,1.0,1
2839,2024-03-21 05:16:53,2024-03-21 05:07:00,6,10,4.45,14.86,1.0,1
2840,2024-03-19 22:11:00,2024-03-19 22:23:50,17,8,1.52,7.84,1.0,3
2841,2024-03-10 17:40:00,2024-03-10 17:45:47,11,3,2.4,9.51,1.0,1
2842,2024-03-23 08:39:00,2024-03-23 08:40:46,9,15,3.21,11.66,2.0,2
2843,2024-03-01 02:44:00,2024-03-01 03:06:49,10,15,3.94,14.12,1.0,1
2844,2024-03-30 20:24:00,2024-03-30 20:38:32,12,19,6.22,17.53,1.0,1
2845,2024-03-23 09:15:00,2024-03-23 09:36:44,18,9,2.98,11.43,2.0,1
2846,2024-03-13 13:20:00,2024-03-13 13:30:52,16,13,6.2,22.07,1.0,1
2847,2024-03-16 05:38:00,2024-03-16 06:16:44,11,11,4.37,16.65,2.0,1
2848,2024-03-28 04:22:00,2024-03-28 04:28:57,2,12,1.96,8.3,1.0,1
2849,2024-03-05 08:46:00,2024-03-05 08:51:33,20,16,5.62,18.79,1.0,1
2850,2024-03-20 02:23:00,2024-03-20 02:43:39,20,7,2.18,9.84,1.0,1
2851,2024-03-09 06:40:00,2024-03-09 06:48:37,12,20,1.38,7.34,1.0,3
2852,2024-03-09 12:13:00,2024-03-09 12:14:00,11,2,5.84,17.53,1.0,1
2853,2024-03-29 10:07:00,2024-03-29 10:26:04,20,13,2.77,10.33,0.0,1
2854,2024-03-25 00:21:00,2024-03-25 00:26:07,4,3,1.48,7.57,1.0,1
2855,2024-03-10 17:35:00,2024-03-10 17:44:43,16,8,6.14,16.52,1.0,1
2856,2024-03-08 18:23:00,2024-03-08 18:26:01,2,1,2.84,11.34,1.0,1
2857,2024-03-03 16:52:00,2024-03-03 16:59:31,16,8,1.82,8.51,1.0,2
2858,2024-03-07 00:56:00,2024-03-07 00:58:41,11,8,2.51,9.89,1.0,2
2859,2024-03-03 13:17:00,2024-03-03 13:21:47,16,3,2.68,9.49,1.0,1
2860,2024-03-14 01:39:00,2024-03-14 02:09:55,10,12,0.45,4.26,1.0,1
2861,2024-03-01 20:40:00,2024-03-01 21:07:10,14,16,1.04,5.38,1.0,1
2862,2024-03-08 02:52:00,2024-03-08 03:05:01,16,1,3.22,12.75,1.0,1
2863,2024-03-25 04:43:00,2024-03-25 04:55:03,10,4,6.7,21.64,1.0,1
2864,2024-03-21 01:51:00,2024-03-21 02:20:46,9,8,1.38,6.68,1.0,2
2865,2024-03-03 09:39:00,2024-03-03 09:47:11,10,16,2.84,11.22,4.0,1
2866,2024-03-24 17:03:00,2024-03-24 17:16:22,6,3,2.51,9.22,3.0,2
2867,2024-03-26 15:34:00,2024-03-26 15:55:25,7,9,0.53,4.66,1.0,1
2868,2024-03-07 13:15:00,2024-03-07 13:40:08,1,13,5.18,17.21,1.0,1
2869,2024-03-05 07:17:00,2024-03-05 07:32:09,20,7,1.47,6.96,1.0,1
2870,2024-03-19 03:55:00,2024-03-19 04:13:14,3,10,5.57,19.84,1.0,1
2871,2024-03-29 16:09:00,2024-03-29 16:36:49,5,16,0.28,3.63,1.0,2
2872,2024-03-16 05:55:00,2024-03-16 06:14:33,6,13,2.74,10.71,1.0,2
2873,2024-03-19 10:33:00,2024-03-19 10:42:06,7,15,0.39,3.86,1.0,1
2874,2024-03-23 05:41:00,2024-03-23 06:01:03,2,17,2.15,8.72,1.0,2
2875,2024-03-24 16:23:00,2024-03-24 16:37:26,4,3,6.3,21.25,2.0,1
2876,2024-03-17 18:55:00,2024-03-17 19:07:06,13,15,1.47,6.58,2.0,1
2877,2024-03-23 08:47:00,2024-03-23 08:59:22,7,18,2.53,9.49,1.0,2
2878,2024-03-01 18:15:00,2024-03-01 18:29:22,1,5,3.91,13.64,1.0,1
2879,2024-03-12 10:28:00,2024-03-12 10:36:35,7,17,6.71,21.95,2.0,1
2880,2024-03-30 09:19:00,2024-03-30 09:21:55,12,9,4.24,13.92,1.0,1
2881,2024-03-26 21:03:00,2024-03-26 21:52:47,18,17,11.81,34.69,1.0,2
2882,2024-03-30 06:40:00,2024-03-30 06:59:33,2,8,0.74,5.21,1.0,1
2883,2024-03-22 04:13:00,2024-03-22 04:29:50,9,8,0.79,5.25,1.0,1
2884,2024-03-22 06:33:00,2024-03-22 06:37:46,2,19,2.26,8.25,1.0,1
2885,2024-03-29 06:22:00,2024-03-29 06:31:35,11,7,4.55,13.26,1.0,2
2886,2024-03-17 22:13:00,2024-03-17 22:37:48,2,2,4.03,13.3,1.0,2
2887,2024-03-03 08:50:00,2024-03-03 09:09:11,7,17,2.83,9.45,2.0,1
2888,2024-03-10 20:56:00,2024-03-10 20:59:57,11,16,0.78,4.72,1.0,1
2889,2024-03-06 22:21:00,2024-03-06 22:36:27,4,8,2.04,8.59,1.0,1
2890,2024-03-14 21:05:00,2024-03-14 21:22:46,3,13,1.43,6.3,1.0,1
2891,2024-03-19 08:44:00,2024-03-19 09:06:25,9,6,0.84,5.25,1.0,2
2892,2024-03-04 19:29:00,2024-03-04 19:37:49,17,3,5.63,17.26,1.0,2
2893,2024-03-08 21:15:00,2024-03-08 21:24:16,13,1,2.05,8.78,1.0,2
2894,2024-03-08 06:02:00,2024-03-08 06:23:12,14,12,2.42,9.86,1.0,2
2895,2024-03-01 16:51:00,2024-03-01 17:03:32,12,14,4.27,15.24,1.0,3
2896,2024-03-22 00:31:00,2024-03-22 00:55:16,17,3,0.54,4.28,1.0,1
2897,2024-03-03 07:59:00,2024-03-03 08:07:04,20,1,3.69,14.21,2.0,1
2898,2024-03-30 22:53:00,2024-03-30 23:28:23,7,7,1.19,6.72,1.0,1
2899,2024-03-12 13:40:00,2024-03-12 13:51:12,19,20,1.83,7.26,2.0,2
2900,2024-03-05 07:09:00,2024-03-05 07:25:04,12,9,6.65,21.88,1.0,1
2901,2024-03-14 13:25:00,2024-03-14 14:10:20,12,1,7.29,25.97,1.0,1
2902,2024-03-03 14:44:00,2024-03-03 14:57:16,13,8,2.47,8.58,1.0,1
2903,2024-03-01 04:00:00,2024-03-01 04:29:59,7,14,3.61,12.94,1.0,2
2904,2024-03-14 01:59:00,2024-03-14 02:49:55,10,9,2.81,10.31,2.0,2
2905,2024-03-22 18:32:00,2024-03-22 18:54:38,9,18,2.04,9.02,1.0,1
2906,2024-03-10 15:15:00,2024-03-10 15:20:10,9,13,4.03,14.08,1.0,1
2907,2024-03-07 12:32:00,2024-03-07 12:42:41,12,7,1.88,8.4,2.0,1
2908,2024-03-20 19:08:00,2024-03-20 19:17:50,6,17,1.09,5.61,1.0,1
2909,2024-03-25 06:14:00,2024-03-25 07:02:18,16,4,0.78,5.15,1.0,1
2910,2024-03-25 05:44:00,2024-03-25 05:48:22,5,13,6.2,20.27,1.0,1
2911,2024-03-01 04:56:00,2024-03-01 05:13:41,5,17,4.89,17.47,1.0,2
2912,2024-03-29 01:42:00,2024-03-29 02:14:11,15,12,2.32,9.9,1.0,2
2913,2024-03-13 11:49:00,2024-03-13 12:12:55,8,5,6.34,17.44,1.0,1
